#{"t_start": 1707252045.4106455, "env_id": "Pendulum-v1"}
r,l,t
-766.613888,200,63.645741
-622.266546,200,63.778026
-623.478211,200,63.903547
-902.853741,200,64.028484
-505.34834,200,64.153223
-730.809641,200,64.286046
-506.013794,200,64.417367
-852.7916,200,64.542755
-773.682504,200,64.678532
-616.998162,200,64.81517
-861.438454,200,66.312925
-374.165842,200,66.443188
-628.719479,200,66.572799
-503.90662,200,66.709866
-491.98897,200,66.836957
-831.019896,200,66.971418
-606.784812,200,67.09931
-749.512624,200,67.227319
-631.678527,200,67.34971
-364.092686,200,67.481183
-867.294223,200,67.607312
-481.283152,200,69.100132
-613.020626,200,69.233967
-615.875728,200,69.364241
-366.474559,200,69.488692
-261.393844,200,69.620969
-410.12689,200,69.761368
-604.219423,200,69.88558
-364.288981,200,70.01022
-627.042073,200,70.142268
-382.526715,200,70.272158
-126.974248,200,71.761417
-247.290178,200,71.894511
-374.024056,200,72.027338
-265.744818,200,72.152356
-255.104494,200,72.275393
-483.772352,200,72.405618
-359.11607,200,72.532365
-365.964139,200,72.665143
-130.072471,200,72.801103
-254.925928,200,72.931628
-547.742505,200,74.427306
-574.595573,200,74.611112
-351.855386,200,74.773415
-491.852067,200,74.929778
-130.017724,200,75.112441
-364.131189,200,75.312897
-360.888154,200,75.454238
-482.477295,200,75.605883
-367.029215,200,75.778197
-124.666405,200,75.955311
-369.783628,200,77.568992
-357.493098,200,77.748181
-364.30317,200,77.898868
-246.002668,200,78.056111
-124.554787,200,78.203971
-125.850882,200,78.359689
-251.166736,200,78.513604
-353.186632,200,78.662923
-355.344818,200,78.80746
-452.676133,200,78.961878
-122.350471,200,80.423946
-239.360172,200,80.572068
-472.907532,200,80.717032
-1.269799,200,80.865888
-241.441596,200,81.018778
-127.609536,200,81.166415
-355.291084,200,81.309313
-125.799203,200,81.452734
-245.098243,200,81.603894
-242.29785,200,81.753629
-123.298887,200,81.902267
-122.774059,200,83.545614
-367.353966,200,83.698681
-349.085083,200,83.863822
-241.363331,200,84.076773
-117.247956,200,84.23585
-232.62418,200,84.39695
-238.398584,200,84.560684
-120.249933,200,84.718536
-523.09458,200,84.868944
-130.212019,200,85.001662
-472.555793,200,86.418779
-476.057382,200,86.538166
-121.327809,200,86.657211
-358.138706,200,86.772121
-243.278479,200,86.885082
-123.043145,200,87.012855
-232.039175,200,87.133102
-245.036128,200,87.252505
-357.148885,200,87.375154
-125.261154,200,87.497205
-124.256843,200,88.942912
-1.963099,200,89.07426
-352.457504,200,89.201271
-357.506322,200,89.325512
-0.808947,200,89.453643
-251.913931,200,89.575372
-123.708581,200,89.703543
-118.799079,200,89.825302
-237.696173,200,89.949538
-125.558453,200,90.08608
-126.906485,200,91.51293
-373.182612,200,91.637133
-240.014611,200,91.765232
-119.199992,200,91.88719
-1.101409,200,92.010674
-357.507075,200,92.143841
-1.084737,200,92.268305
-241.594027,200,92.396724
-121.393352,200,92.518999
-1.949139,200,92.642601
-383.736266,200,92.763564
-121.394676,200,94.197007
-122.071788,200,94.323234
-252.760732,200,94.44553
-1.079198,200,94.568472
-246.82293,200,94.691688
-130.252115,200,94.817293
-255.375279,200,94.938539
-358.914726,200,95.057034
-370.565585,200,95.180387
-360.120165,200,95.29715
-118.107927,200,96.727062
-119.704554,200,96.84969
-124.885859,200,96.971676
-127.24542,200,97.097267
-241.083789,200,97.230221
-378.017575,200,97.352388
-124.677207,200,97.4742
-368.33769,200,97.595793
-245.322346,200,97.721291
-241.07937,200,97.848342
-235.04368,200,99.297557
-118.062233,200,99.421332
-123.583435,200,99.542967
-341.635062,200,99.674739
-119.727342,200,99.796834
-0.777997,200,99.918888
-124.505714,200,100.042637
-0.573503,200,100.169798
-355.902421,200,100.304844
-246.580594,200,100.425785
-236.578417,200,102.019114
-118.930675,200,102.198708
-377.986687,200,102.344893
-377.413678,200,102.485758
-128.070948,200,102.647583
-0.631158,200,102.812881
-369.557675,200,102.97435
-1.065927,200,103.131966
-1.61906,200,103.347024
-232.361258,200,103.500516
-239.704684,200,103.658839
-374.922544,200,105.146735
-119.888498,200,105.269331
-232.910496,200,105.397483
-119.387983,200,105.51919
-244.287076,200,105.655501
-368.135141,200,105.777653
-0.914676,200,105.897623
-118.367419,200,106.015882
-251.858592,200,106.138729
-116.652149,200,106.267483
-122.839233,200,107.760675
-244.312419,200,107.890188
-124.40008,200,108.027456
-0.893959,200,108.159772
-125.021556,200,108.295354
-119.941663,200,108.454712
-462.897971,200,108.587967
-129.459269,200,108.720611
-231.598298,200,108.856953
-373.035207,200,108.987431
-124.507413,200,110.490831
-125.370137,200,110.623516
-125.472005,200,110.754531
-237.802319,200,110.886068
-364.097081,200,111.024873
-124.02848,200,111.154272
-127.230678,200,111.28303
-122.450568,200,111.423266
-243.14527,200,111.555676
-123.588933,200,111.685581
-0.824016,200,113.170604
-125.338044,200,113.312123
-331.918802,200,113.445734
-238.403975,200,113.58658
-118.046365,200,113.717941
-245.291191,200,113.847408
-2.468761,200,113.987978
-117.420414,200,114.117714
-120.179634,200,114.245125
-122.87121,200,114.378688
-127.884245,200,114.519245
-127.078522,200,115.995304
-121.219516,200,116.124422
-354.294117,200,116.260794
-129.738888,200,116.392567
-125.579187,200,116.52678
-127.198641,200,116.65913
-245.651509,200,116.786483
-353.988876,200,116.915453
-119.423267,200,117.046518
-127.234411,200,117.183517
-351.075375,200,118.687425
-377.523786,200,118.82688
-242.586644,200,118.957753
-235.508493,200,119.083828
-120.274595,200,119.213548
-124.120237,200,119.348291
-1.06388,200,119.478861
-412.409812,200,119.614827
-377.625768,200,119.749135
-120.27966,200,119.876424
-2.278608,200,121.359439
-119.349984,200,121.497721
-128.70054,200,121.634004
-247.324255,200,121.767628
-378.940313,200,121.967122
-233.12384,200,122.174311
-3.373248,200,122.328648
-2.054961,200,122.482526
-367.913632,200,122.649574
-114.70291,200,122.821075
-379.838597,200,124.365983
-262.795565,200,124.49805
-273.098094,200,124.632085
-236.279391,200,124.772536
-117.137532,200,124.902503
-126.2694,200,125.029492
-260.408177,200,125.154487
-125.172739,200,125.289078
-127.587842,200,125.421754
-125.678292,200,125.549484
-3.137553,200,125.686284
-0.618092,200,127.183601
-122.948992,200,127.313959
-115.886105,200,127.45014
-1.138021,200,127.581321
-257.335995,200,127.718814
-368.928605,200,127.850693
-232.538329,200,127.977056
-117.391485,200,128.105161
-257.569413,200,128.231394
-382.251607,200,128.380795
-240.345191,200,129.898543
-246.31462,200,130.034988
-0.730564,200,130.168119
-233.004055,200,130.297724
-252.557804,200,130.432421
-117.753454,200,130.562478
-332.121495,200,130.690307
-232.681405,200,130.825712
-125.924388,200,130.959405
-119.348929,200,131.085829
-239.655116,200,132.587044
-121.355456,200,132.716427
-116.356685,200,132.846279
-241.780184,200,132.970497
-117.062682,200,133.104329
-254.372042,200,133.236015
-124.290551,200,133.372577
-375.542412,200,133.502286
-121.468862,200,133.631091
-121.999925,200,133.765712
