#{"t_start": 1707301137.151293, "env_id": "Swimmer-v4"}
r,l,t
-13.041387,1000,1.164543
-4.956857,1000,2.033689
14.803392,1000,4.430354
6.551618,1000,6.126461
13.178654,1000,10.111935
24.445865,1000,11.877012
33.892366,1000,16.165505
36.682789,1000,17.808775
-3.948608,1000,22.584739
9.167272,1000,24.196854
21.704968,1000,29.213615
30.432734,1000,31.104362
11.40529,1000,36.800098
19.600622,1000,38.485238
-3.24818,1000,44.065793
14.673516,1000,45.862656
23.029476,1000,51.782955
17.559268,1000,53.952325
27.005936,1000,60.194004
5.049769,1000,61.987413
30.879449,1000,68.862165
27.020651,1000,70.876817
13.160204,1000,77.816139
35.467337,1000,79.653673
34.947842,1000,87.39294
24.075607,1000,89.13981
47.848596,1000,98.073181
34.518013,1000,100.156359
35.74528,1000,108.415529
55.239715,1000,110.601067
48.035546,1000,119.123589
58.248907,1000,121.160966
55.282664,1000,131.614636
47.872568,1000,133.465002
49.18514,1000,142.864964
42.977526,1000,144.77782
43.867987,1000,155.47383
47.515129,1000,157.459972
50.645217,1000,167.28762
44.801341,1000,169.37607
49.362969,1000,179.388011
37.914167,1000,181.450471
45.612001,1000,192.717865
48.610191,1000,194.924113
62.959444,1000,197.386834
46.060959,1000,210.510892
40.684868,1000,213.553096
41.287933,1000,226.235299
35.753292,1000,228.714763
39.812755,1000,240.493148
48.981645,1000,242.799053
36.288371,1000,254.896467
44.410606,1000,257.055418
38.28126,1000,269.904351
44.302385,1000,272.137819
42.855075,1000,284.980703
45.668677,1000,287.183417
43.928247,1000,300.723582
56.641949,1000,302.996565
46.335119,1000,317.650136
47.476883,1000,319.991169
49.554729,1000,334.70196
51.760159,1000,337.059386
57.230415,1000,348.293856
52.641836,1000,350.096827
52.639701,1000,362.665019
50.925255,1000,364.837329
49.389117,1000,377.210658
53.860919,1000,379.148574
62.040175,1000,391.609781
54.714148,1000,393.292125
58.086846,1000,405.614424
53.729402,1000,407.788496
51.902072,1000,421.531637
60.630433,1000,423.859218
50.951053,1000,437.377349
54.825649,1000,439.372935
