#{"t_start": 1707322821.608657, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.0,100,95.471002
0.0,100,95.733789
0.0,100,95.988358
0.0,100,96.253515
0.0,100,96.506105
0.0,100,96.770461
0.0,100,97.017049
0.0,100,97.279513
0.0,100,97.532152
0.0,100,97.797445
0.0,100,98.050321
0.0,100,98.321716
0.0,100,98.581197
0.0,100,98.847723
0.0,100,99.1086
0.0,100,99.373107
0.0,100,99.638262
0.0,100,99.897612
0.0,100,103.379147
0.0,100,103.647128
0.0,100,103.922561
0.0,100,104.19292
0.0,100,104.454598
0.0,100,104.719429
0.0,100,104.976428
0.0,100,105.244739
0.0,100,105.50149
0.0,100,105.780331
0.0,100,106.038936
0.0,100,106.304071
0.0,100,106.569817
0.0,100,106.837886
0.0,100,107.101151
0.0,100,107.363626
0.0,100,107.632444
0.0,100,107.900167
0.0,100,108.177008
0.0,100,108.449272
0.0,100,108.717753
0.0,100,112.317556
0.0,100,112.592926
0.0,100,112.858323
0.0,100,113.136683
0.0,100,113.409284
0.0,100,113.673262
0.0,100,113.956748
0.0,100,114.222627
0.0,100,114.489245
0.0,100,114.758322
0.0,100,115.027206
0.0,100,115.29421
0.0,100,115.571886
0.0,100,115.842256
0.0,100,116.125552
0.0,100,116.406274
0.0,100,116.674406
0.0,100,116.953203
0.0,100,117.233594
0.0,100,117.509729
0.0,100,121.110368
0.0,100,121.39793
0.0,100,121.677907
0.0,100,121.954362
0.0,100,122.22991
0.0,100,122.505386
0.0,100,122.783664
0.0,100,123.056318
0.0,100,123.340631
0.0,100,123.614115
0.0,100,123.898455
0.0,100,124.176583
0.0,100,124.487942
0.0,100,124.807339
0.0,100,125.111531
0.0,100,125.426139
0.0,100,125.723013
0.514,54,125.879333
0.0,100,126.20831
0.0,100,126.534724
0.0,100,126.832235
0.0,100,130.602161
0.0,100,130.924104
0.0,100,131.297785
0.0,100,131.623138
0.0,100,131.93097
0.0,100,132.274506
0.0,100,132.607019
0.0,100,132.934912
0.0,100,133.24702
0.0,100,133.54828
0.0,100,133.835887
0.0,100,134.202635
0.0,100,134.520403
0.0,100,134.816696
0.0,100,135.101909
0.0,100,135.391701
0.0,100,135.712641
0.0,100,136.026676
0.0,100,136.315586
0.0,100,136.622252
0.0,100,137.06704
0.0,100,141.313153
0.0,100,141.601632
0.0,100,141.89896
0.0,100,142.194968
0.0,100,142.509729
0.0,100,142.811275
0.0,100,143.098346
0.0,100,143.423373
0.0,100,143.716108
0.0,100,144.025547
0.0,100,144.320734
0.0,100,144.616691
0.0,100,144.899435
0.0,100,145.198249
0.0,100,145.495567
0.0,100,145.785955
0.0,100,146.079192
0.0,100,146.378211
0.0,100,146.683216
0.0,100,146.987361
0.0,100,150.760968
0.0,100,151.071615
0.0,100,151.373436
0.0,100,151.672628
0.0,100,151.963264
0.0,100,152.255728
0.0,100,152.550639
0.0,100,152.876887
0.0,100,153.202094
0.0,100,153.533415
0.0,100,153.830905
0.0,100,154.123775
0.0,100,154.419457
0.0,100,154.710357
0.0,100,155.000039
0.0,100,155.289409
0.0,100,155.579391
0.0,100,155.86713
0.0,100,156.166739
0.0,100,156.521351
0.0,100,156.817973
0.0,100,160.865174
0.0,100,161.22055
0.0,100,161.560283
0.0,100,161.857141
0.0,100,162.155296
0.0,100,162.456867
0.0,100,162.774078
0.0,100,163.090849
0.0,100,163.410191
0.0,100,163.706002
0.0,100,164.002301
0.0,100,164.320364
0.0,100,164.623483
0.0,100,164.925797
0.0,100,165.229304
0.0,100,165.527956
0.0,100,165.826488
0.0,100,166.12794
0.0,100,166.433699
0.0,100,166.737397
0.0,100,170.592469
0.0,100,170.911979
0.0,100,171.218545
0.0,100,171.523945
0.0,100,171.845676
0.0,100,172.162916
0.0,100,172.485644
0.0,100,172.815452
0.0,100,173.159378
0.0,100,173.494839
0.0,100,173.803703
0.0,100,174.15067
0.0,100,174.647624
0.0,100,175.068829
0.0,100,175.488541
0.0,100,175.844198
0.0,100,176.184111
0.0,100,176.545453
0.0,100,176.884155
0.0,100,177.189352
0.0,100,177.501376
0.0,100,181.365805
0.0,100,181.684388
0.0,100,182.026141
0.0,100,182.336425
0.0,100,182.666255
0.0,100,183.007037
0.0,100,183.324933
0.0,100,183.637692
0.0,100,183.960505
0.0,100,184.277985
0.0,100,184.59663
0.0,100,184.912186
0.0,100,185.226139
0.0,100,185.543247
0.0,100,185.852667
0.0,100,186.162784
0.0,100,186.481542
0.0,100,186.795641
0.0,100,187.111648
0.0,100,187.423598
0.0,100,191.302884
0.0,100,191.636645
0.0,100,191.957309
0.0,100,192.304993
0.0,100,192.641234
0.0,100,192.996281
0.0,100,193.325811
0.0,100,193.733921
0.0,100,194.188088
0.0,100,194.521112
0.0,100,194.846653
0.0,100,195.168414
