#{"t_start": 1707303282.990287, "env_id": "Swimmer-v4"}
r,l,t
-4.477754,1000,1.530656
-4.799964,1000,3.140917
-3.544181,1000,4.708303
9.419164,1000,6.211658
9.948786,1000,7.259704
23.041731,1000,8.074661
5.915994,1000,8.918729
-39.055131,1000,10.08087
1.434328,1000,11.044457
6.491928,1000,11.959489
-10.618063,1000,12.905893
-0.982021,1000,13.938139
4.881169,1000,15.13271
10.661766,1000,16.271182
-2.273447,1000,17.45054
3.551577,1000,18.583899
-2.550689,1000,19.734897
-17.901027,1000,20.882067
4.656293,1000,21.992393
-18.532325,1000,23.123868
11.239403,1000,24.32689
0.526929,1000,25.596717
-35.975242,1000,26.804688
7.931771,1000,28.001032
-14.53984,1000,29.273138
4.216726,1000,30.56974
2.521445,1000,31.846144
18.81866,1000,33.203434
26.665073,1000,34.497368
-12.273283,1000,35.764167
-9.169572,1000,37.023952
34.160318,1000,38.352462
6.49246,1000,45.630976
8.155168,1000,47.648617
2.210739,1000,51.115571
-15.420876,1000,53.287602
28.342353,1000,57.214745
0.034192,1000,59.165479
2.408788,1000,62.67983
33.955372,1000,64.614915
30.16603,1000,68.606438
18.349889,1000,70.56007
25.997548,1000,79.84302
5.189286,1000,83.150803
26.576973,1000,86.56958
16.428893,1000,88.576009
11.607224,1000,92.064977
12.185507,1000,94.252812
6.741988,1000,98.398633
13.439996,1000,100.595561
6.203631,1000,104.300248
-1.138107,1000,106.394833
-2.974132,1000,110.118946
9.085024,1000,112.277082
7.298554,1000,115.933425
16.52412,1000,118.114058
31.214592,1000,121.885744
13.245061,1000,124.06458
23.990959,1000,127.863717
10.619756,1000,130.156415
36.026966,1000,133.801956
28.628219,1000,136.111773
17.760089,1000,139.849239
30.373123,1000,142.164067
22.254425,1000,167.831663
40.307772,1000,170.256147
35.214323,1000,174.508395
46.601311,1000,177.14871
29.200352,1000,180.970709
55.882561,1000,183.325003
53.192699,1000,187.141962
59.243367,1000,189.624613
53.53244,1000,193.446298
68.518195,1000,195.915211
66.676559,1000,198.331572
41.882302,1000,202.259578
46.880595,1000,204.866109
53.132499,1000,209.39328
58.220862,1000,212.159747
51.45061,1000,217.508803
33.476391,1000,220.344999
23.657634,1000,225.401555
41.014175,1000,228.268415
32.602658,1000,232.232339
46.880998,1000,235.073447
23.550441,1000,239.6575
22.013833,1000,242.661521
66.092119,1000,262.006789
35.436549,1000,265.524005
47.875419,1000,270.062441
40.146354,1000,273.017984
48.53577,1000,277.50753
43.465892,1000,280.679297
54.157074,1000,285.207767
54.569715,1000,288.170588
51.056646,1000,292.707797
50.911426,1000,295.688239
45.129416,1000,315.598023
56.137148,1000,318.594012
66.888601,1000,323.140932
58.09937,1000,326.321913
55.032794,1000,331.330622
50.3751,1000,334.775592
67.024271,1000,339.938575
58.253102,1000,343.111478
55.744816,1000,348.164031
61.236234,1000,352.657258
76.109013,1000,368.347138
80.09618,1000,371.449807
70.088571,1000,376.645711
65.460134,1000,380.173193
75.255635,1000,385.425784
73.207403,1000,389.007467
78.794627,1000,393.890954
101.501438,1000,397.344916
79.281425,1000,402.486041
86.285565,1000,405.986135
75.043952,1000,409.417892
96.789273,1000,414.589273
56.651473,1000,418.09092
81.220024,1000,423.299906
100.977086,1000,427.055238
64.350123,1000,432.635818
58.221355,1000,437.265217
53.046078,1000,443.089443
43.377821,1000,446.584769
36.931999,1000,451.648341
38.057293,1000,455.560252
59.051359,1000,462.366115
71.787084,1000,467.795846
54.298833,1000,506.055631
48.720353,1000,509.865354
59.046113,1000,515.276439
55.073767,1000,518.932756
60.965883,1000,525.200712
64.151309,1000,529.674825
71.897408,1000,534.821836
64.994877,1000,538.533282
76.690794,1000,545.190795
79.874016,1000,549.045214
59.918684,1000,554.803728
69.076209,1000,559.029043
72.291142,1000,566.448835
82.056302,1000,571.079433
60.409544,1000,576.754881
69.105639,1000,580.621148
53.240679,1000,586.222589
67.866625,1000,590.833703
53.903972,1000,607.266309
82.140042,1000,613.974037
82.57913,1000,620.9855
81.162535,1000,624.097836
67.527655,1000,629.629326
78.254024,1000,633.612484
66.148601,1000,639.372333
60.231283,1000,644.028825
89.32749,1000,651.136776
75.683213,1000,654.730026
90.97692,1000,658.928422
71.403508,1000,662.010572
80.12426,1000,664.953875
66.03309,1000,669.651309
80.036707,1000,672.961411
56.402252,1000,702.322818
59.5886,1000,705.380679
56.296571,1000,709.415341
65.085654,1000,712.552155
72.284793,1000,716.994964
72.236304,1000,719.894677
67.012555,1000,724.022544
80.85432,1000,727.161477
59.926257,1000,731.721089
67.616248,1000,734.757646
68.900971,1000,739.084315
68.048588,1000,742.034575
69.731236,1000,746.491864
67.216475,1000,749.532475
55.693159,1000,753.871483
66.706136,1000,757.202222
56.630778,1000,761.685565
77.45004,1000,764.673097
90.347135,1000,768.971382
95.5412,1000,772.274149
92.092468,1000,777.067038
78.50115,1000,780.178403
