#{"t_start": 1707256848.668985, "env_id": "MountainCarContinuous-v0"}
r,l,t
92.757429,107,70.619915
91.724039,139,70.704957
94.812,76,70.749447
90.394709,138,70.829316
88.963891,151,70.914265
90.742172,138,70.988857
89.934845,148,71.072169
92.796421,104,71.131504
92.900915,106,71.188265
92.739061,119,71.254329
92.712767,107,72.280191
91.814785,138,72.374073
95.06654,84,72.425531
92.000212,126,72.506773
94.915574,73,72.557694
93.154586,103,72.621673
94.567678,73,72.669944
95.084676,78,72.715625
94.728585,73,72.766294
89.474763,182,72.874344
94.260402,73,72.914246
95.363467,81,72.961964
93.203227,112,73.022518
92.949514,106,73.082413
94.844633,75,73.122044
92.898038,104,73.180862
92.225224,100,73.233125
89.88399,155,73.31844
93.160808,111,73.385184
93.313774,113,73.45488
91.36228,132,74.634952
92.919455,139,74.728657
92.927444,105,74.796421
94.849742,73,74.843652
90.432967,138,74.936393
94.955376,81,74.988592
94.73655,73,75.041754
92.45705,101,75.112243
93.839764,105,75.181912
94.802598,72,75.229728
95.056645,74,75.274749
94.370498,78,75.323846
94.900496,72,75.370947
94.80501,75,75.421083
93.304288,104,75.488508
92.683829,103,75.556134
94.980912,78,75.605411
92.391958,101,75.669913
95.082114,78,75.720064
92.970569,103,75.782893
89.609879,156,75.877755
94.745861,72,76.982538
94.379644,86,77.040711
93.225828,114,77.118846
94.508089,91,77.179654
94.638995,79,77.227683
95.028655,75,77.275796
94.640125,79,77.322114
92.440463,104,77.385005
94.716717,73,77.426109
94.883585,73,77.469069
94.530926,72,77.509938
94.625106,74,77.551215
92.440333,101,77.6098
94.677866,73,77.650284
92.586645,101,77.708654
92.159656,112,77.771687
95.02593,77,77.815147
94.767475,74,77.855543
92.755821,110,77.917569
92.75165,101,77.970828
92.460884,100,78.027522
92.170745,141,78.104382
89.569106,143,79.29886
91.908803,101,79.372393
94.440096,75,79.42473
94.92368,75,79.4734
91.955547,104,79.541159
94.535033,82,79.59327
89.371081,153,79.690821
94.614138,72,79.737495
94.856707,84,79.786586
92.292564,101,79.84796
94.502765,73,79.888912
93.698281,101,79.948844
92.392391,100,80.004612
92.553918,102,80.063044
94.319793,70,80.100966
92.320488,101,80.159998
92.325289,105,80.216391
94.091627,77,80.261205
94.296985,72,80.300481
90.680355,134,80.376159
94.769568,74,80.41591
92.051206,100,80.472925
94.139309,71,81.49639
94.714823,74,81.546863
92.199074,105,81.622671
94.307742,74,81.675421
91.764638,107,81.746228
92.183442,101,81.812977
93.831986,77,81.860263
94.556168,75,81.908045
95.143435,76,81.95316
94.849908,76,82.00023
94.508077,74,82.043109
93.915517,73,82.087449
92.368112,108,82.150496
94.34814,72,82.193115
94.731125,82,82.240431
94.162662,73,82.283291
94.223907,77,82.331657
94.609633,77,82.376403
88.084892,154,82.471598
91.772846,100,82.531814
94.488354,74,82.574601
92.201309,106,82.637736
94.341824,74,82.678853
94.484821,72,82.723604
92.177275,107,83.845491
88.879177,145,83.941505
94.311255,73,83.989535
92.453644,99,84.053775
94.187579,82,84.103077
94.599432,77,84.151191
94.839394,87,84.201283
94.451403,71,84.246065
91.807953,104,84.310374
91.584138,98,84.374521
94.651864,75,84.421269
94.119152,73,84.468285
91.678476,104,84.528956
92.243217,103,84.591373
94.133959,73,84.633595
91.920984,98,84.696139
92.153835,103,84.76247
94.543129,75,84.808893
94.369325,72,84.855112
93.867624,73,84.89835
94.281222,72,84.940279
94.310048,73,84.988796
94.336354,75,85.035321
94.362618,73,85.083565
94.296241,73,86.25202
92.174504,103,86.327836
94.47598,76,86.378994
94.122101,72,86.429381
94.345755,72,86.477353
94.451696,77,86.530154
94.808826,71,86.57384
94.059965,73,86.620301
94.527439,76,86.668828
94.00541,72,86.713416
94.114806,73,86.764007
94.671488,78,86.812883
92.691153,101,86.874674
93.959836,72,86.914919
94.374039,96,86.972248
94.286575,73,87.013505
94.535928,72,87.056625
94.160546,80,87.100348
94.185886,76,87.145151
91.998929,106,87.202212
92.232736,114,87.266193
94.547948,72,87.304401
91.625069,99,87.360327
93.999326,71,87.397932
92.2529,102,87.454869
94.265356,71,88.500311
91.810978,99,88.56813
93.825516,72,88.615467
89.148336,148,88.711196
94.224757,75,88.756974
93.89026,76,88.806572
94.435842,72,88.848053
94.292096,73,88.892653
94.115607,81,88.938671
93.92154,83,88.988827
94.137755,75,89.031631
94.664329,72,89.071713
94.016421,73,89.11551
91.865876,102,89.178863
94.199649,71,89.2238
91.975466,102,89.285669
92.333993,100,89.342334
94.369744,73,89.381877
94.203867,75,89.427436
92.102309,99,89.483073
93.935428,73,89.53182
94.220214,71,89.570909
94.051872,73,89.6178
94.064422,73,89.657571
94.347967,72,89.698946
91.655837,99,90.797303
94.386372,84,90.858207
94.554912,73,90.905294
92.230228,109,90.976837
92.012069,104,91.042323
91.513891,100,91.102654
94.163218,72,91.147714
94.496522,73,91.189833
91.789644,100,91.254006
92.030467,98,91.310771
93.927171,71,91.353409
92.21264,105,91.412998
94.313593,70,91.454708
