#{"t_start": 1707324224.5486014, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.0,100,176.947143
0.0,100,177.106515
0.0,100,177.261211
0.0,100,177.423124
0.0,100,177.581771
0.0,100,177.745593
0.0,100,177.902886
0.0,100,178.060963
0.0,100,178.223026
0.0,100,178.388567
0.0,100,178.546757
0.0,100,181.428507
0.0,100,181.5982
0.0,100,181.761449
0.0,100,181.915766
0.0,100,182.0756
0.0,100,182.234763
0.0,100,182.399419
0.0,100,182.550672
0.0,100,182.710377
0.0,100,182.865866
0.0,100,183.021716
0.0,100,183.17597
0.0,100,183.343708
0.0,100,183.493275
0.0,100,183.654594
0.0,100,183.811591
0.0,100,183.964548
0.0,100,184.124569
0.0,100,184.287349
0.0,100,184.446778
0.0,100,184.603222
0.0,100,187.416933
0.0,100,187.58257
0.0,100,187.742548
0.0,100,187.899012
0.0,100,188.060636
0.0,100,188.217121
0.0,100,188.383577
0.0,100,188.53811
0.0,100,188.695003
0.0,100,188.848771
0.0,100,189.010155
0.0,100,189.162488
0.0,100,189.322878
0.0,100,189.483089
0.0,100,189.642675
0.0,100,189.804664
0.0,100,189.95714
0.0,100,190.113177
0.0,100,190.273755
0.0,100,190.455332
0.0,100,193.26936
0.0,100,193.459982
0.0,100,193.671196
0.0,100,193.83625
0.0,100,193.99098
0.0,100,194.151837
0.0,100,194.307096
0.0,100,194.477417
0.0,100,194.627471
0.0,100,194.784932
0.0,100,194.937377
0.0,100,195.089493
0.0,100,195.240829
0.0,100,195.406738
0.0,100,195.560581
0.0,100,195.718865
0.0,100,195.867886
0.0,100,196.027612
0.0,100,196.184141
0.0,100,196.339252
0.0,100,196.498662
0.0,100,199.301801
0.0,100,199.466168
0.0,100,199.624404
0.0,100,199.778704
0.0,100,199.937724
0.0,100,200.092501
0.0,100,200.252425
0.0,100,200.42709
0.0,100,200.588959
0.0,100,200.745842
0.0,100,200.894313
0.0,100,201.050449
0.0,100,201.208781
0.0,100,201.372467
0.0,100,201.531722
0.0,100,201.692025
0.0,100,201.841064
0.0,100,202.002208
0.0,100,202.156036
0.0,100,202.315981
0.0,100,205.104333
0.0,100,205.26859
0.0,100,205.442408
0.0,100,205.606583
0.0,100,205.762424
0.0,100,205.925182
0.0,100,206.073803
0.0,100,206.231023
0.0,100,206.386354
0.0,100,206.552859
0.0,100,206.711284
0.0,100,206.868102
0.0,100,207.02871
0.0,100,207.184721
0.0,100,207.34221
0.0,100,207.491521
0.0,100,207.659125
0.0,100,207.811841
0.0,100,207.967097
0.118,98,208.177133
0.586,46,208.247118
0.0,100,211.105553
0.0,100,211.270618
0.0,100,211.427966
0.0,100,211.59168
0.0,100,211.746807
0.0,100,211.904673
0.0,100,212.05718
0.0,100,212.222068
0.0,100,212.371421
0.0,100,212.528323
0.0,100,212.692499
0.0,100,212.846445
0.0,100,212.999085
0.0,100,213.157418
0.0,100,213.316678
0.0,100,213.469143
0.0,100,213.635144
0.0,100,213.789389
0.0,100,213.950436
0.0,100,214.105564
0.0,100,214.261857
0.0,100,217.075109
0.0,100,217.241912
0.0,100,217.398277
0.0,100,217.559905
0.0,100,217.716844
0.0,100,217.883748
0.0,100,218.034181
