#{"t_start": 1707315481.1563504, "env_id": "MountainCarContinuous-v0"}
r,l,t
93.599978,111,126.480326
94.523136,102,130.208084
92.883953,129,130.418517
95.163749,85,130.56794
89.631907,170,130.851341
88.998153,159,131.167982
89.439937,162,131.484804
94.829664,83,131.613703
89.972163,155,131.893754
95.030535,87,132.065793
93.418791,113,132.296
94.625197,89,132.475746
94.546766,80,132.633245
90.265887,153,132.952376
89.464252,174,133.188905
95.283413,84,133.292525
94.385953,82,133.39086
89.726861,170,134.876176
94.097871,81,135.002222
90.739336,145,135.192989
91.22055,126,135.345397
94.495664,79,135.445765
89.028977,160,135.641101
93.826344,106,135.763433
89.736922,159,135.965139
92.953529,114,136.150257
94.906573,78,136.256662
92.606024,115,136.399363
94.950992,76,136.491341
93.115404,113,136.63557
95.028951,85,136.734622
94.482989,82,136.828523
94.960393,78,136.919813
89.846613,158,137.151565
90.523392,149,137.348768
92.060647,136,138.638463
90.32044,154,138.889438
94.689128,81,139.018075
90.137446,165,139.23453
94.658972,88,139.348173
93.305896,113,139.523394
94.832715,77,139.632303
94.599697,78,139.73077
94.405971,79,139.824069
92.33681,105,139.942339
94.247086,82,140.034357
94.32401,82,140.127661
89.844298,152,140.29112
94.773347,76,140.373715
89.371591,150,140.537551
92.355902,106,140.657275
94.471631,75,140.765435
92.50186,131,140.959563
92.343047,114,141.139796
93.370556,106,141.308056
92.84571,135,142.924942
94.455576,80,143.048161
91.758673,126,143.209937
94.599296,74,143.298646
94.616555,78,143.386677
94.553523,77,143.477021
94.647945,77,143.566817
94.168856,81,143.690667
92.476104,110,143.8495
93.793222,105,143.982207
93.113498,120,144.141924
94.414033,82,144.255877
93.675519,93,144.388307
94.720222,77,144.500918
92.285474,104,144.641917
93.015177,106,144.766931
94.607261,80,144.860557
92.202392,103,144.980013
89.710593,151,145.159204
94.885682,83,145.254523
94.517969,88,145.352205
93.932808,79,146.634521
91.604366,121,146.794073
92.380227,102,146.921385
94.220709,94,147.034914
94.045911,78,147.127233
91.611937,121,147.265155
94.844002,75,147.352659
88.69527,159,147.556588
94.065265,77,147.662403
92.069767,110,147.81495
94.561303,78,147.918904
90.65276,133,148.081113
94.85892,81,148.173157
94.613444,74,148.257551
92.320029,111,148.381171
94.574967,75,148.466754
92.748614,107,148.584034
94.308507,85,148.677407
92.143142,112,148.799806
91.972621,113,148.923333
94.741122,78,149.01476
93.88759,77,150.335384
94.648133,75,150.438658
94.150871,84,150.550591
89.07183,155,150.775277
91.041619,122,150.939471
93.867073,75,151.039478
94.428,74,151.134683
94.212247,79,151.228195
88.77852,156,151.404482
90.391646,144,151.568094
94.098494,81,151.659703
94.233659,79,151.769841
89.033525,155,151.962675
94.425382,80,152.055058
94.8801,76,152.142288
94.577497,76,152.223566
93.747545,72,152.305212
94.364314,80,152.396472
88.094753,179,152.591555
94.39279,74,152.673321
88.300878,167,154.016433
94.242054,74,154.110923
90.705847,124,154.258997
94.139765,75,154.348709
94.021286,77,154.439136
93.941532,75,154.525487
93.659226,78,154.614302
88.479399,159,154.791193
93.155254,77,154.877058
93.543614,78,154.964803
92.031497,108,155.083024
93.766151,81,155.173217
92.278868,108,155.291543
94.266956,76,155.376953
91.436728,107,155.492278
91.783704,112,155.611435
93.944946,80,155.70148
93.656557,79,155.79181
92.741745,128,155.933641
93.889078,73,156.011951
87.929643,171,156.200729
94.073104,79,157.464849
94.055558,76,157.575096
93.849763,75,157.673844
93.550518,78,157.777389
94.053105,75,157.873592
