#{"t_start": 1707315924.209208, "env_id": "MountainCarContinuous-v0"}
r,l,t
93.406362,94,80.562433
93.916456,79,80.630341
94.056287,75,80.690428
93.905055,75,80.756011
93.999796,77,80.819823
90.063606,132,80.92506
93.935876,88,80.993714
91.519462,105,81.076427
90.425632,124,81.172945
94.127112,82,81.23894
91.140468,132,81.340569
93.643115,93,81.409141
91.712549,106,82.680224
93.810154,74,82.752939
91.818353,104,82.853869
93.927691,81,82.931061
93.723332,90,83.0136
92.018625,105,83.105163
93.379117,79,83.16922
91.64015,108,83.260658
94.359297,78,83.325848
93.734985,77,83.389009
94.068141,80,83.45184
93.910913,74,83.51217
94.282298,87,83.577347
89.386209,148,83.69655
93.668745,79,83.757716
93.73496,77,83.819831
91.548961,99,83.895831
93.724545,83,83.958503
93.553817,77,84.019417
92.054214,105,84.098415
93.893477,77,84.156688
93.46131,84,84.221344
93.753375,78,84.278702
93.516153,78,84.340221
94.293637,79,85.552542
93.461123,79,85.629269
93.856319,78,85.706006
90.748634,113,85.81113
93.775172,78,85.881833
93.479663,75,85.946224
93.286868,81,86.014663
93.119249,96,86.095613
93.764811,81,86.162027
93.628041,78,86.225486
93.513202,77,86.288993
93.282472,80,86.3494
93.746785,76,86.413077
94.203209,74,86.472948
93.794455,72,86.528338
93.438086,86,86.59831
93.686841,85,86.664551
93.735436,81,86.727003
93.193824,79,86.789139
90.93975,113,86.874856
93.217442,91,86.942701
93.566153,78,87.003148
93.432413,77,87.058776
93.588838,79,87.120231
93.960849,77,88.287752
93.551226,72,88.360328
93.511288,77,88.435833
93.969335,90,88.51833
93.832286,74,88.583502
93.399553,77,88.652997
93.403934,75,88.714101
93.556035,75,88.778655
93.363834,77,88.844553
93.525292,82,88.908191
93.160297,76,88.972393
93.360384,87,89.04373
91.653982,100,89.119392
93.743706,80,89.184566
93.087163,79,89.249715
93.914131,80,89.309611
93.876281,75,89.370937
93.666042,78,89.42784
93.461069,80,89.490664
91.222461,122,89.583969
93.678405,74,89.637815
94.334383,84,89.703962
93.581732,74,89.761908
91.413228,122,89.85358
93.827885,73,89.908352
93.409958,77,91.114145
93.608598,84,91.195665
93.766589,72,91.262636
93.705841,74,91.332147
93.642506,76,91.399117
93.671989,76,91.464819
93.51863,76,91.531047
93.741791,75,91.590934
93.711545,80,91.658078
93.34141,77,91.722414
93.905883,73,91.780181
91.921411,117,91.873816
93.718045,76,91.950043
93.830221,81,92.02576
93.579677,80,92.093243
93.712632,74,92.156946
93.530543,75,92.221398
91.709445,103,92.305779
93.536397,77,92.37169
93.958448,78,92.436579
93.306267,102,92.514157
94.173526,73,92.573797
93.616729,73,92.632276
93.573821,74,92.690058
93.518416,77,92.753029
93.595745,76,92.810509
93.097413,79,94.102971
93.491113,74,94.190095
93.441983,77,94.268631
93.817034,74,94.345155
93.577198,76,94.418985
93.578269,74,94.488073
93.406032,75,94.55365
93.544889,75,94.621606
93.338193,74,94.680655
93.723407,81,94.752989
93.745989,80,94.819585
93.292473,74,94.876522
93.977172,73,94.938301
93.457063,74,94.996492
86.89659,160,95.128172
91.189597,107,95.213977
93.308172,77,95.27383
91.716634,103,95.357128
93.291121,75,95.419196
93.159075,75,95.47533
87.572684,153,95.595428
93.391916,75,95.656637
93.198866,77,95.717171
93.895992,73,95.774146
93.980959,82,96.966429
93.341516,73,97.034131
93.210932,85,97.116169
93.255667,85,97.194498
92.753854,88,97.272858
93.559488,78,97.338762
93.325409,77,97.405837
93.556616,76,97.468656
93.414911,74,97.528451
92.93946,79,97.594483
93.879405,78,97.654377
92.448484,100,97.735255
91.595702,111,97.823743
91.230533,113,97.914664
93.581282,76,97.974571
93.31892,75,98.032997
92.780357,78,98.094889
87.835363,149,98.208571
93.884676,86,98.271786
94.194474,74,98.330574
93.473788,76,98.388627
93.289421,78,98.448179
93.307423,77,98.509071
93.276048,75,98.564198
93.470555,75,99.752138
93.422773,75,99.825714
93.514667,78,99.932606
93.398265,77,100.008053
93.550209,78,100.086843
92.918676,80,100.165927
93.434451,76,100.236886
93.315974,76,100.304458
93.837215,72,100.369663
93.422752,75,100.432717
93.591708,73,100.496448
93.780512,74,100.558852
93.800122,74,100.618967
93.437643,80,100.687192
93.298223,73,100.751852
94.071247,83,100.819111
93.621488,76,100.881016
93.310506,75,100.938021
93.415012,74,100.998825
93.647723,75,101.057623
93.586748,76,101.11524
93.62859,75,101.174411
93.354988,77,101.231629
93.303043,80,101.294203
93.605491,75,101.349034
92.855078,79,101.410979
93.173116,76,101.468908
93.447424,75,102.657676
93.601716,73,102.730587
93.12165,75,102.799141
93.193797,75,102.86924
93.577388,77,102.939488
93.616628,74,103.001184
93.495521,74,103.066327
93.411449,79,103.134695
92.814883,78,103.1959
93.688317,72,103.258077
93.163338,77,103.320806
93.413083,73,103.378345
93.142504,75,103.44125
93.438094,75,103.49868
93.387712,74,103.560902
93.652422,73,103.615985
93.510437,75,103.677118
93.546677,75,103.737159
93.711391,77,103.79736
93.123014,76,103.857171
93.307326,77,103.913932
93.411175,76,103.975807
93.321186,87,104.041892
93.728286,76,104.100928
93.135021,75,104.160537
