#{"t_start": 1707256473.78481, "env_id": "MountainCarContinuous-v0"}
r,l,t
94.943215,77,97.081069
94.370018,77,97.168407
90.639712,158,97.3534
91.877781,133,97.505351
94.860995,75,97.588445
95.061143,77,97.674701
94.81855,82,97.773497
93.914515,89,97.877497
94.632941,86,97.973736
91.131731,139,98.123908
94.104096,81,98.208317
94.57665,84,98.294169
91.074129,144,98.446566
89.516703,184,98.685491
90.091918,154,98.850199
90.565101,149,99.017553
90.438326,155,99.185832
91.557593,136,100.326366
94.907098,76,100.413427
89.668142,149,100.574626
91.46776,133,100.71289
94.348063,82,100.796347
89.095606,161,100.957699
94.429421,76,101.032208
93.454699,101,101.128382
94.607928,81,101.20252
93.352781,108,101.314162
89.714097,168,101.500078
94.449622,80,101.585754
94.280862,95,101.685321
94.438922,81,101.768549
94.785704,79,101.855244
88.649895,160,102.060009
94.836193,77,102.141274
89.675641,156,102.306168
94.067168,82,103.871518
95.083858,80,104.006037
90.59059,149,104.208897
94.85704,86,104.312911
94.021672,90,104.416801
94.820761,78,104.499525
94.308977,77,104.585039
93.939778,89,104.678649
94.924102,75,104.757215
90.210822,153,104.927916
91.041329,148,105.096846
93.942037,80,105.181481
94.060562,93,105.276817
94.257559,83,105.36232
89.848168,163,105.525318
90.23175,180,105.706401
94.727665,82,105.787692
94.948063,79,105.871256
94.585639,78,105.954979
94.993941,81,106.039047
94.076916,80,106.119915
94.398026,82,107.170448
93.067364,108,107.306721
95.111555,78,107.395857
94.533781,84,107.486492
90.525526,142,107.636837
94.399087,81,107.718956
94.595173,80,107.805463
92.287252,103,107.910921
91.926022,127,108.036073
94.181335,81,108.115146
94.555605,80,108.190951
94.71275,79,108.26818
93.929988,79,108.345124
94.341887,76,108.417955
94.756643,79,108.491103
94.205365,78,108.565345
94.418886,79,108.64062
94.538832,79,108.716025
94.564058,87,108.796742
90.807814,147,108.94035
92.362017,122,109.069816
94.518107,82,109.15966
94.425982,80,110.265297
95.144137,77,110.361439
94.469579,80,110.451258
94.72715,76,110.538663
94.117887,93,110.64729
94.454407,82,110.736648
94.625084,78,110.817541
92.983575,105,110.940758
94.922452,77,111.032164
94.349264,78,111.115121
94.547984,80,111.19719
91.462149,145,111.348552
94.286054,76,111.430463
93.502304,103,111.533912
89.85724,159,111.694935
90.907813,148,111.848327
94.182543,80,111.930157
94.96251,89,112.017754
88.951168,170,112.192554
94.253414,78,112.275107
90.101908,154,113.484281
94.560041,79,113.578811
94.655783,83,113.678127
91.836249,136,113.823951
94.350482,82,113.909834
94.534257,78,113.99761
94.543384,84,114.089569
94.32605,87,114.181947
94.38394,81,114.267131
92.991459,114,114.383208
94.118972,83,114.467073
94.693799,76,114.540408
92.356247,111,114.658658
92.43963,112,114.767407
94.091624,79,114.842275
94.113914,82,114.92231
94.34326,81,115.003638
93.12172,105,115.105107
94.207933,83,115.186042
92.345426,106,115.289251
93.049486,110,115.398098
92.815376,111,115.506864
92.484393,120,116.561912
90.123006,162,116.74795
94.715513,78,116.832271
94.218568,78,116.924755
92.877063,109,117.046944
94.384765,81,117.136078
94.051992,83,117.230685
94.868068,79,117.329084
94.408139,94,117.432411
94.198832,78,117.515716
94.008395,84,117.603934
95.181329,76,117.684259
94.554041,85,117.770764
94.50428,81,117.851913
92.81804,117,117.970899
94.172063,78,118.049381
94.401083,79,118.128409
94.392254,78,118.207381
91.650571,135,118.340489
93.942231,80,118.416958
94.534275,89,118.504814
90.214949,153,119.624956
94.448892,75,119.723938
92.150372,120,119.860584
93.966873,90,119.961523
94.317603,81,120.055475
93.969243,76,120.137301
94.467779,79,120.224934
94.623314,82,120.310993
94.077548,83,120.397962
94.563229,79,120.492362
92.441177,122,120.645044
93.508091,83,120.736857
94.152815,79,120.822258
93.975725,80,120.927851
94.20779,80,121.025113
92.009971,115,121.170978
94.480582,79,121.265445
93.933862,79,121.354382
94.358531,83,121.445553
94.167239,81,121.532435
94.021432,76,121.610915
94.178943,78,121.692242
94.360286,80,121.775344
94.49775,83,121.860174
94.451854,84,122.881843
94.006368,88,122.995099
93.162133,102,123.116494
94.062836,77,123.204513
94.39292,77,123.290744
94.273585,78,123.375489
94.48575,80,123.459511
89.73295,158,123.624578
92.623495,114,123.741148
94.02898,79,123.821937
93.931296,77,123.900596
93.845962,77,123.983588
92.141068,119,124.106783
92.747768,112,124.228248
94.205084,77,124.307979
94.202058,79,124.389592
90.181813,142,124.535685
94.237525,77,124.613688
94.00346,80,124.695086
90.228633,156,124.851015
94.406553,74,124.925635
94.186029,74,125.001222
94.174454,75,125.99394
94.305268,81,126.082744
94.100336,82,126.167401
94.251963,78,126.245879
93.897362,75,126.316679
94.247727,76,126.39001
95.047517,81,126.468279
89.768184,154,126.610346
92.256602,112,126.712363
94.582338,77,126.784471
94.292905,75,126.85349
94.455385,74,126.918968
93.963337,80,126.995239
94.376199,75,127.063844
94.268683,78,127.133337
94.220107,76,127.20384
91.973746,106,127.3001
94.914796,74,127.37679
94.194708,76,127.453133
94.580195,73,127.521178
94.272514,73,127.592696
93.554424,98,127.689414
94.438623,75,127.765435
94.947352,82,127.842903
94.113642,76,127.919072
94.135275,76,129.206372
94.529364,80,129.284877
92.20032,103,129.381176
92.800809,111,129.487531
94.548381,76,129.557512
92.657389,105,129.650439
94.08756,78,129.721139
94.62848,76,129.787804
92.469288,103,129.878923
93.665055,79,129.953976
94.34376,75,130.023407
94.150252,77,130.092705
93.951236,77,130.164463
92.722688,107,130.264347
94.401021,72,130.332345
94.121475,76,130.403092
92.429727,109,130.508254
94.407496,75,130.580575
94.446039,75,130.658241
92.310548,118,130.77042
89.864762,158,130.918704
92.508502,105,131.016695
92.186957,107,132.051255
94.403041,72,132.120846
92.241172,102,132.220796
94.684265,80,132.29515
94.017179,75,132.364358
94.838367,78,132.436008
94.454451,76,132.50718
92.416116,103,132.602679
91.657572,106,132.702815
93.992504,74,132.769367
94.284213,75,132.838094
94.320915,76,132.908942
88.633776,186,133.102569
92.10453,111,133.211801
94.077744,74,133.289321
94.75041,77,133.365383
94.30182,77,133.442334
94.295143,76,133.514948
94.344251,74,133.585342
92.674855,106,133.683924
94.191808,76,133.75336
92.070552,102,133.850833
93.979827,76,133.923286
94.69899,77,134.875306
94.377949,77,134.962829
93.292808,112,135.081357
94.570543,76,135.162246
94.285552,78,135.243636
94.506851,74,135.317283
94.224694,75,135.392667
94.341911,76,135.47101
94.951026,79,135.552046
94.310155,73,135.623645
94.580788,75,135.697748
