#{"t_start": 1707315333.020746, "env_id": "MountainCarContinuous-v0"}
r,l,t
94.048489,86,79.012192
90.42435,157,79.159929
91.626422,149,79.296223
91.986894,118,79.404551
93.857041,115,80.5394
94.151208,78,80.630689
93.634093,87,80.726771
93.732392,78,80.809984
89.659049,151,80.965672
92.129369,109,81.075221
92.174693,114,81.188859
89.907923,160,81.353796
93.231381,91,81.4429
93.622718,86,81.528843
88.979967,166,81.685449
94.300828,78,81.760234
94.453606,77,81.835109
91.01988,151,81.976485
89.482128,156,82.122018
92.153676,116,82.228548
89.177745,159,82.374591
94.220008,77,82.446925
94.49127,79,82.518965
91.844652,126,83.999452
93.837896,80,84.104778
94.048771,80,84.219103
93.745727,80,84.331851
93.965382,79,84.436342
94.028993,86,84.552223
92.053106,104,84.686158
92.200016,114,84.823792
94.069605,85,84.918514
91.841514,112,85.041204
93.740163,92,85.140143
93.704373,84,85.229373
88.029591,162,85.39977
92.003916,119,85.556871
88.526895,170,85.782267
94.464316,79,85.88533
94.219635,82,85.991435
91.697277,107,86.14119
93.990002,90,86.268995
93.978195,82,86.364782
93.85966,77,87.953117
91.594474,124,88.122
93.329992,80,88.21961
93.641629,94,88.328552
93.965034,80,88.419754
92.19707,110,88.540214
88.750613,162,88.713061
93.720638,78,88.793528
93.829247,94,88.896562
94.185372,78,88.982923
93.755631,85,89.075194
93.581338,78,89.164337
93.174608,82,89.250445
90.912045,136,89.387843
93.712608,83,89.474612
92.686459,117,89.594979
93.68366,85,89.685307
93.351242,101,89.788603
93.573771,86,89.879233
94.122286,84,89.968502
93.56394,81,90.049162
93.931023,79,90.132415
93.69121,78,91.393597
93.61736,80,91.496173
93.54615,81,91.592656
93.92415,82,91.689423
93.615364,81,91.780456
93.525085,97,91.892862
93.601395,80,91.980613
93.859145,78,92.068583
94.126365,78,92.154683
93.705674,93,92.255434
94.168002,79,92.342786
94.117454,80,92.429384
93.447339,98,92.533573
94.181233,84,92.621681
94.092979,77,92.699598
93.725146,99,92.804141
93.907105,79,92.890282
87.595937,166,93.066521
94.024563,85,93.15502
92.219296,117,93.275123
87.964268,157,93.437414
93.840885,96,93.537161
92.950034,80,94.786752
92.301545,107,94.920669
91.242718,105,95.043092
93.704144,78,95.132388
93.720714,81,95.224815
93.795257,80,95.315663
91.883197,112,95.438566
93.734784,83,95.528726
93.787059,86,95.621561
93.330657,86,95.714344
93.604484,80,95.797073
93.63117,82,95.882067
93.805751,91,95.978141
87.405279,173,96.159694
93.599879,78,96.24154
93.711693,79,96.325009
93.493031,83,96.420494
91.729066,120,96.556814
93.68571,78,96.644696
93.932092,80,96.733494
93.455902,81,96.81751
88.712026,159,96.988302
93.549659,81,98.226365
93.647947,79,98.325577
93.109896,78,98.420489
93.214749,88,98.522379
91.498717,106,98.640748
93.602005,79,98.729589
93.339241,82,98.82316
93.494658,79,98.911603
90.869555,131,99.052567
93.276534,78,99.137654
93.441348,88,99.233211
93.803366,76,99.316142
93.382411,78,99.398808
93.53157,104,99.506474
91.074971,117,99.632405
93.332297,79,99.717017
92.964357,76,99.79294
93.082615,80,99.880133
88.840333,149,100.04057
93.156382,92,100.137634
91.887454,104,100.248172
93.088663,83,100.336412
93.041843,82,101.656933
93.463836,83,101.772507
93.287334,86,101.881063
93.688486,77,101.973688
93.088753,78,102.065318
93.776892,75,102.150869
93.488494,78,102.241402
93.238178,79,102.331068
91.468332,117,102.456363
93.80621,80,102.545113
93.741398,78,102.63143
93.565482,78,102.717272
92.982454,88,102.812471
93.501468,77,102.894827
93.129752,81,102.975813
89.926978,139,103.127357
93.673505,76,103.209786
93.728447,77,103.289648
93.67981,76,103.370513
93.132258,81,103.458994
93.178642,81,103.547383
93.311356,83,103.636799
93.964285,82,103.726447
93.6939,79,103.812042
93.410274,80,103.896294
93.218624,87,105.151949
93.726682,75,105.245119
93.173101,79,105.338345
93.52893,79,105.43202
93.428842,80,105.526675
93.456868,77,105.615011
93.903485,76,105.701997
93.091688,77,105.788695
93.915292,79,105.87487
93.303711,82,105.963552
93.534546,78,106.045316
93.888969,73,106.124887
93.209256,79,106.209795
91.364782,108,106.324974
91.049414,109,106.444701
93.526494,79,106.532476
93.285744,78,106.622303
93.343649,77,106.707918
93.750516,75,106.791002
93.198978,81,106.873921
91.524288,110,106.993963
93.644052,76,107.075771
93.386853,77,107.160145
90.587904,123,107.292011
93.778494,78,108.549716
93.549515,78,108.64969
93.500266,76,108.737826
93.370671,74,108.825509
93.823812,74,108.91255
93.820719,77,109.001671
93.326902,81,109.093209
93.318612,79,109.183101
93.203605,76,109.267685
93.334117,77,109.350039
93.454831,78,109.434432
93.218735,79,109.52106
93.385422,76,109.604429
93.398399,73,109.682992
92.949103,79,109.764414
93.309861,77,109.845393
93.195766,79,109.930684
93.069559,78,110.014944
93.272231,74,110.094495
93.158269,80,110.178421
93.828718,73,110.252318
93.578002,76,110.334349
93.436547,82,110.423139
93.250691,79,110.509558
93.307976,74,110.586856
93.289378,78,110.667258
93.145916,77,110.749603
93.766121,76,112.015466
93.424854,76,112.115407
93.671533,74,112.20706
93.081465,79,112.330489
93.133269,77,112.430851
93.411584,78,112.524032
93.086751,75,112.614521
93.24381,78,112.707055
93.491712,73,112.792305
89.740878,136,112.946288
93.268779,76,113.029051
93.698157,75,113.112555
93.081376,79,113.200689
93.606612,72,113.282061
93.158023,73,113.360216
93.337365,76,113.442535
93.414975,77,113.527032
91.176872,104,113.63816
93.387564,75,113.720885
93.557475,76,113.805708
93.723832,73,113.889078
93.374993,76,113.970703
93.723096,85,114.059965
93.221333,78,114.1461
93.559145,75,114.229044
92.856531,84,115.784916
87.179842,152,115.979457
93.665524,79,116.075072
93.463732,76,116.166201
90.265114,119,116.300625
93.349088,77,116.388679
93.718756,76,116.475996
93.686429,73,116.564391
93.633194,74,116.647908
93.042885,75,116.73079
91.847784,108,116.85624
93.491906,73,116.9366
93.691026,77,117.023382
93.486939,80,117.112101
93.442811,84,117.205993
93.420495,76,117.292847
93.488489,74,117.375496
91.098243,109,117.495752
92.600935,79,117.583569
88.314627,147,117.73982
93.330005,77,117.823401
90.984793,100,117.931084
93.630067,82,118.020159
94.161653,75,119.291615
93.516753,78,119.390419
93.331957,76,119.487326
93.274548,75,119.577713
93.803562,75,119.667354
93.671945,82,119.76106
91.925203,103,119.877245
93.505375,76,119.963583
93.39322,74,120.045856
93.711714,81,120.13359
93.480391,75,120.21537
94.105337,82,120.304542
93.396169,76,120.38792
93.602668,73,120.468601
88.262929,149,120.632233
91.212767,103,120.74492
93.224108,78,120.827855
93.319499,76,120.94155
91.584142,111,121.076595
93.24707,76,121.163278
93.67904,76,121.249639
93.788904,77,121.337014
93.488422,74,121.420535
93.586484,75,121.511739
93.69868,74,121.602088
93.123375,77,122.854719
93.69721,77,122.959928
93.700562,73,123.054261
93.075185,77,123.150791
91.502676,106,123.276436
93.483679,73,123.362944
90.440442,121,123.501256
93.398643,75,123.588569
92.933472,76,123.675571
93.557786,74,123.759674
93.632082,74,123.847949
91.616371,108,123.970728
93.935703,77,124.057472
92.921848,98,124.167492
93.624365,73,124.244974
93.430749,73,124.323559
93.661425,72,124.404559
93.274521,75,124.488254
93.090642,81,124.578423
91.799715,109,124.697434
93.36817,76,124.782648
93.594582,74,124.862317
93.690719,78,124.947084
89.673001,133,125.096678
91.001156,102,126.350252
93.190734,75,126.449952
93.688973,79,126.550681
93.507374,79,126.656349
93.609416,75,126.752526
93.477377,78,126.848733
91.981933,111,126.980624
93.246459,77,127.071583
93.565772,77,127.161109
93.692365,75,127.248425
92.930576,91,127.352718
91.192076,110,127.474584
93.480944,74,127.55794
93.14812,82,127.651036
93.700383,89,127.749414
93.555793,87,127.844785
93.265235,76,127.925603
93.20549,74,128.007994
93.217321,84,128.100773
93.442184,76,128.185497
93.825883,75,128.269185
93.773635,73,128.34761
93.408948,73,128.427497
93.610619,73,128.512001
93.351576,76,128.598596
93.165753,80,129.924111
93.829109,74,130.022659
93.322714,81,130.12379
93.380983,78,130.221119
93.423038,72,130.305135
93.30417,78,130.395136
93.344031,74,130.481455
93.419967,79,130.579093
90.875299,106,130.711926
93.327567,74,130.794369
91.615778,102,130.909578
93.595829,78,131.000483
91.106253,103,131.114189
93.671691,76,131.200932
91.115722,103,131.313909
93.362139,88,131.413036
93.603291,72,131.494835
93.422642,73,131.577376
91.200943,101,131.698336
93.406947,84,131.797598
93.560308,73,131.881135
93.151973,74,131.967712
93.764404,70,132.042498
93.186454,74,132.12293
93.596589,74,132.206722
93.232286,74,133.452935
93.544286,73,133.552516
93.556083,72,133.645925
93.804744,73,133.743761
93.301435,74,133.838479
93.520901,75,133.93006
93.365797,75,134.019178
93.173045,76,134.104674
93.452492,74,134.188061
90.695621,106,134.309313
93.517763,73,134.390425
93.676187,86,134.488333
93.496889,73,134.572916
93.248943,75,134.658762
90.904663,110,134.785407
93.403419,86,134.881245
93.297619,76,134.966713
93.481967,74,135.049368
93.523647,73,135.127467
93.132498,74,135.207891
93.18822,78,135.29458
93.364281,74,135.377735
93.776161,75,135.461364
93.889521,76,135.547283
89.901613,124,135.68365
93.440924,81,135.778678
93.598781,73,137.030278
91.139533,98,137.158729
93.347256,86,137.26803
93.615234,74,137.361488
93.704502,75,137.452779
90.789505,106,137.57622
93.328676,74,137.665445
93.636414,72,137.755623
93.251782,76,137.843867
93.686084,74,137.930339
93.240981,92,138.036932
88.061272,143,138.196302
93.657494,73,138.279419
93.244454,78,138.36898
93.589395,73,138.453073
93.543031,73,138.536943
93.785184,71,138.614656
93.656961,73,138.696552
93.496817,75,138.782705
93.799144,72,138.867275
93.532195,74,138.953315
93.220961,77,139.042169
93.139485,76,139.126326
93.328268,73,139.207248
91.371814,103,139.321212
90.741942,106,140.653993
93.247887,80,140.762573
93.199488,75,140.859335
94.019764,72,140.951814
91.099998,102,141.074279
89.750559,131,141.232711
90.74898,112,141.361603
93.107754,75,141.449148
93.460685,74,141.534692
93.985812,73,141.621113
87.289943,160,141.807711
93.626284,73,141.891572
93.637489,81,141.986187
92.890691,94,142.095269
93.161649,74,142.182317
93.371077,73,142.267478
90.902413,103,142.388228
93.395923,72,142.472016
89.986618,130,142.615056
93.000711,92,142.720424
93.471404,73,142.802617
93.470975,78,142.892561
93.522041,73,142.975803
93.590814,74,144.610396
91.02147,101,144.742532
87.998779,145,144.929587
93.350167,72,145.01964
93.468425,74,145.109481
93.674824,75,145.198409
93.429737,73,145.28198
93.709394,79,145.37626
92.04983,105,145.500803
91.233636,107,145.625428
93.155141,72,145.704888
93.778434,73,145.786593
91.400945,106,145.909531
93.480135,74,145.992537
93.326347,71,146.076492
93.458523,71,146.159509
93.197868,74,146.245701
93.506417,72,146.326309
90.751775,112,146.455231
93.531527,72,146.537644
93.507283,72,146.615929
93.24095,73,146.699584
93.758935,71,146.78722
93.247212,71,146.873464
93.435701,72,146.961757
